asset_f1,asset_precision,asset_recall,b3_f1,b3_precision,b3_recall,critical_miss_rate,critical_misses,edge_brier,edge_calibration_cases,edge_calibration_positive_fraction,edge_ece,edge_f1,edge_precision,edge_recall,entity_f1,entity_precision,entity_recall,kendall_tau_b_calibrated,kendall_tau_b_primary,kendall_tau_b_rank_aggregation,kendall_tau_b_weighted,method,ndcg_at_10_calibrated,ndcg_at_10_primary,ndcg_at_10_rank_aggregation,ndcg_at_10_weighted,ndcg_at_5_calibrated,ndcg_at_5_primary,ndcg_at_5_rank_aggregation,ndcg_at_5_weighted,ndcg_calibrated,ndcg_primary,ndcg_rank_aggregation,ndcg_weighted,node_truth_conflicts,observation_dropout,perturbation_seed,provenance_invariant,replicate,spearman_calibrated,spearman_primary,spearman_rank_aggregation,spearman_weighted,top5_urgent_recall_calibrated,top5_urgent_recall_primary,top5_urgent_recall_rank_aggregation,top5_urgent_recall_weighted,unsupported_edge_rate,urgency_brier,urgency_ece,verification_queue_size
0.6666666667,0.5588235294,0.8260869565,0.7450980392,1,0.59375,0.1875,3,0.02315334762,11,0.9090909091,0.1250852842,0.4444444444,0.9090909091,0.2941176471,0,0,0,0.2584675205,0.04472409784,-0.1469506072,0.2584675205,source_union,0.8751453694,0.7881471134,0.6460097851,0.8751453694,0.8844694053,0.8101966243,0.5677441827,0.8844694053,0.8844694053,0.8101966243,0.5677441827,0.8844694053,0,0.25,12602,True,16,0.3104631974,0.06391887016,-0.1869020127,0.3104631974,0.3125,0.25,0.25,0.3125,0.09090909091,0.644250091,0.6842544559,25
0.8085106383,0.7916666667,0.8260869565,0.9508196721,1,0.90625,0.1875,3,0.0201986407,11,0.9090909091,0.112205369,0.4444444444,0.9090909091,0.2941176471,0.875,1,0.7777777778,0.2176568594,-0.05750241151,-0.1153135614,0.2176568594,exact_direct,0.8498438151,0.7537488081,0.6458585915,0.8498438151,0.8740024628,0.8362467693,0.5726986068,0.8740024628,0.8740024628,0.8362467693,0.5726986068,0.8740024628,0,0.25,12602,True,16,0.2701112168,-0.06634616903,-0.1558104404,0.2701112168,0.3125,0.3125,0.25,0.3125,0.09090909091,0.6016529219,0.651907318,20
0.9047619048,1,0.8260869565,1,1,1,0.1875,3,0.02125749399,11,0.9090909091,0.114878712,0.4545454545,1,0.2941176471,1,1,1,0.2697692789,0.05077276095,-0.1265023516,0.2697692789,cigma,0.9053845424,0.8326490478,0.7694963827,0.9053845424,0.8995145612,0.8362467693,0.6377336949,0.8995145612,0.8995145612,0.8362467693,0.6377336949,0.8995145612,0,0.25,12602,True,16,0.3137423947,0.05966662174,-0.1660321791,0.3137423947,0.3125,0.3125,0.1875,0.3125,0,0.6569723051,0.7259610341,15
0.6666666667,0.64,0.6956521739,0.8205128205,1,0.6956521739,0.3125,5,0.03805050375,8,1,0.1766625,0.380952381,1,0.2352941176,0,0,0,0.2445518159,0.1188824736,-0.05283665493,0.2445518159,source_union,0.8448200052,0.8120733012,0.6719348689,0.8448200052,0.8947838492,0.7388678694,0.5677441827,0.8947838492,0.8947838492,0.7388678694,0.5677441827,0.8947838492,0,0.25,12603,True,17,0.2961038494,0.1485988696,-0.06754494071,0.2961038494,0.3125,0.25,0.25,0.3125,0,0.7048397786,0.7259090377,18
0.7272727273,0.7619047619,0.6956521739,0.9302325581,1,0.8695652174,0.3125,5,0.02869530872,8,1,0.1540125236,0.380952381,1,0.2352941176,0.6666666667,1,0.5,0.2445518159,0.05283665493,-0.02641832747,0.2445518159,exact_direct,0.8448200052,0.7813228339,0.6919612078,0.8448200052,0.8947838492,0.7260761944,0.5726986068,0.8947838492,0.8947838492,0.7260761944,0.5726986068,0.8947838492,0,0.25,12603,True,17,0.2961038494,0.05853894861,-0.0249711599,0.2961038494,0.3125,0.25,0.25,0.3125,0,0.7048397786,0.7259090377,17
0.8205128205,1,0.6956521739,1,1,1,0.3125,5,0.02387727747,8,1,0.1419305008,0.380952381,1,0.2352941176,1,1,1,0.3319810627,0.2321798786,0.05259314771,0.3319810627,cigma,0.9084901115,0.878250727,0.8169146166,0.9084901115,0.8947838492,0.8721445442,0.6745039176,0.8947838492,0.8947838492,0.8721445442,0.6745039176,0.8947838492,0,0.25,12603,True,17,0.3795455165,0.2740046553,0.06223724636,0.3795455165,0.3125,0.3125,0.25,0.3125,0,0.783155102,0.8067174428,12
0.6779661017,0.5555555556,0.8695652174,0.7407407407,1,0.5882352941,0.125,2,0.02441299846,13,1,0.1315846154,0.5531914894,1,0.3823529412,0,0,0,0.3158776205,0.07729238113,-0.02555662734,0.3158776205,source_union,0.9086289839,0.7631100711,0.7213510915,0.9086289839,0.8508251112,0.8510488233,0.6460377407,0.8508251112,0.8508251112,0.8510488233,0.6460377407,0.8508251112,0,0.25,12604,True,18,0.3822998894,0.08312098102,-0.04207318036,0.3822998894,0.3125,0.3125,0.25,0.3125,0,0.6504064895,0.7165914156,23
0.8510638298,0.8333333333,0.8695652174,0.9696969697,1,0.9411764706,0.125,2,0.02190576842,13,1,0.1193233598,0.5531914894,1,0.3823529412,0.95,1,0.9047619048,0.3158776205,0.07729238113,-0.05765678068,0.3158776205,exact_direct,0.9086289839,0.7928053908,0.6164668459,0.9086289839,0.8508251112,0.8284095184,0.484294889,0.8508251112,0.8508251112,0.8284095184,0.484294889,0.8508251112,0,0.25,12604,True,18,0.3822998894,0.08149910822,-0.05625363953,0.3822998894,0.3125,0.3125,0.25,0.3125,0,0.6504064895,0.7165914156,18
0.9302325581,1,0.8695652174,1,1,1,0.125,2,0.02123881465,14,1,0.116414255,0.5833333333,1,0.4117647059,1,1,1,0.2427907915,0.08462126825,-0.01686698021,0.2427907915,cigma,0.8930734227,0.8474566554,0.8044216018,0.8930734227,0.8153844459,0.8284095184,0.7500153046,0.8153844459,0.8153844459,0.8284095184,0.7500153046,0.8153844459,0,0.25,12604,True,18,0.2841793589,0.09925313039,-0.01087797036,0.2841793589,0.3125,0.3125,0.25,0.3125,0,0.6587835761,0.752628476,13
0.7457627119,0.6111111111,0.9565217391,0.7719298246,1,0.6285714286,0.0625,1,0.01781724,15,1,0.1124,0.612244898,1,0.4411764706,0,0,0,0.4411060927,0,-0.1442999941,0.4411060927,source_union,0.943827945,0.7877096521,0.7502148223,0.943827945,0.9286712451,0.8849362193,0.7153561166,0.9286712451,0.9286712451,0.8849362193,0.7153561166,0.9286712451,0,0.25,12605,True,19,0.5030636722,0.01241275967,-0.2014686376,0.5030636722,0.3125,0.3125,0.3125,0.3125,0,0.611804836,0.6810853733,22
0.9166666667,0.88,0.9565217391,0.9603960396,1,0.9238095238,0.0625,1,0.0145314007,15,1,0.09493995086,0.612244898,1,0.4411764706,0.8947368421,1,0.8095238095,0.1636151323,0.1154399953,-0.02885999881,0.1636151323,exact_direct,0.8474433544,0.8550953028,0.7825279496,0.8474433544,0.8362467693,0.8362467693,0.7231933675,0.8362467693,0.8362467693,0.8362467693,0.7231933675,0.8362467693,0,0.25,12605,True,19,0.2076143901,0.14322415,-0.0472639695,0.2076143901,0.25,0.3125,0.3125,0.25,0,0.615053302,0.6596226549,18
0.9777777778,1,0.9565217391,1,1,1,0.0625,1,0.01738417784,16,1,0.1031379303,0.64,1,0.4705882353,1,1,1,0.008579661994,0.0499306999,-0.091239977,0.008579661994,cigma,0.8282579811,0.8599783194,0.7734422263,0.8282579811,0.7797200684,0.8362467693,0.7104016925,0.7797200684,0.7797200684,0.8362467693,0.7104016925,0.7797200684,0,0.25,12605,True,19,0.01551465889,0.03312056437,-0.1095839003,0.01551465889,0.25,0.3125,0.3125,0.25,0,0.5990233143,0.6389135067,13
0.6774193548,0.5384615385,0.9130434783,0.724137931,1,0.5675675676,0.0625,1,0.01919637826,24,0.9166666667,0.1204727476,0.724137931,0.875,0.6176470588,0,0,0,0.2102190175,-0.3177630932,-0.14655926,0.2102190175,source_union,0.8343946648,0.5863567275,0.671201134,0.8343946648,0.8997382733,0.5495925069,0.5973482907,0.8997382733,0.8997382733,0.5495925069,0.5973482907,0.8997382733,0,0.25,12606,True,20,0.258669559,-0.4073256943,-0.1831230147,0.258669559,0.3125,0.1875,0.25,0.3125,0.125,0.602826747,0.6793481185,29
0.8571428571,0.8076923077,0.9130434783,0.9478672986,1,0.9009009009,0.0625,1,0.01396588585,23,0.9130434783,0.09784876713,0.7368421053,0.9130434783,0.6176470588,0.8717948718,1,0.7727272727,0.1915328741,0.01906578559,-0.08920998436,0.1915328741,exact_direct,0.8726756767,0.7066642111,0.623259281,0.8726756767,0.8947838492,0.7718828175,0.5329843389,0.8947838492,0.8947838492,0.7718828175,0.5329843389,0.8947838492,0,0.25,12606,True,20,0.2340725042,0.03556017966,-0.1216777647,0.2340725042,0.3125,0.3125,0.25,0.3125,0.08695652174,0.445684169,0.4799100464,18
0.9545454545,1,0.9130434783,1,1,1,0.0625,1,0.01981233196,26,0.9230769231,0.1176099283,0.8275862069,1,0.7058823529,1,1,1,0.2191381154,0.1248267497,0.03362056863,0.2191381154,cigma,0.8900188053,0.8707313071,0.8346436779,0.8900188053,0.8678320411,0.7797200684,0.8760631697,0.8678320411,0.8678320411,0.7797200684,0.8760631697,0.8678320411,0,0.25,12606,True,20,0.26454415,0.1690290871,0.05090187305,0.26454415,0.25,0.3125,0.3125,0.25,0,0.3114474402,0.3317343537,17
0.6785714286,0.5757575758,0.8260869565,0.76,1,0.6129032258,0.125,2,0.02816495742,14,0.9285714286,0.1469241519,0.5416666667,0.9285714286,0.3823529412,0,0,0,0.2872994222,-0.02576412704,-0.1405614504,0.2872994222,source_union,0.8689708004,0.7264349398,0.6691264932,0.8689708004,0.8151510484,0.6857520085,0.5973482907,0.8151510484,0.8151510484,0.6857520085,0.5973482907,0.8151510484,0,0.25,12607,True,21,0.3375582641,-0.04095228821,-0.1707200203,0.3375582641,0.25,0.25,0.25,0.25,0.07142857143,0.682380541,0.7067877239,24
0.7916666667,0.76,0.8260869565,0.915451895,1,0.8440860215,0.125,2,0.02520336641,14,0.9285714286,0.1349001393,0.5416666667,0.9285714286,0.3823529412,0.6923076923,1,0.5294117647,0.1651145467,0.02576412704,-0.06389156835,0.1651145467,exact_direct,0.8170559316,0.7690298681,0.6396949083,0.8170559316,0.7846744925,0.6370625586,0.4892493131,0.7846744925,0.7846744925,0.6370625586,0.4892493131,0.7846744925,0,0.25,12607,True,21,0.1941833199,0.03933041541,-0.07686446412,0.1941833199,0.1875,0.25,0.25,0.1875,0.07142857143,0.6844392362,0.6967101474,19
0.9047619048,1,0.8260869565,1,1,1,0.125,2,0.0280273929,16,0.9375,0.1450746773,0.612244898,1,0.4411764706,1,1,1,0.1549767433,0.1692425365,-0.08462126825,0.1549767433,cigma,0.8501879099,0.884333993,0.7826500294,0.8501879099,0.8234550943,0.8432115724,0.7128789046,0.8234550943,0.8234550943,0.8432115724,0.7128789046,0.8234550943,0,0.25,12607,True,21,0.1782245068,0.2082594586,-0.0985254267,0.1782245068,0.25,0.25,0.3125,0.25,0,0.6300183407,0.667401579,12
0.7407407407,0.6451612903,0.8695652174,0.8,1,0.6666666667,0.1875,3,0.022438755,10,1,0.12369,0.4090909091,0.9,0.2647058824,0,0,0,0.3292523039,0.04394101217,-0.3120862199,0.3292523039,source_union,0.9198352214,0.8165439508,0.6250038559,0.9198352214,0.9006992156,0.8510488233,0.6164336326,0.9006992156,0.9006992156,0.8510488233,0.6164336326,0.9006992156,0,0.25,12608,True,22,0.3890235626,0.0009586225365,-0.3642693799,0.3890235626,0.3125,0.3125,0.25,0.3125,0.1,0.7237918594,0.7761433431,21
0.8695652174,0.8695652174,0.8695652174,0.9595375723,1,0.9222222222,0.1875,3,0.01953034598,9,1,0.1113436515,0.4186046512,1,0.2647058824,0.9032258065,1,0.8235294118,0.1849604553,0.05858801622,-0.1892674325,0.1849604553,exact_direct,0.8732907032,0.8535675938,0.6511987662,0.8732907032,0.810528227,0.8362467693,0.6164336326,0.810528227,0.810528227,0.8362467693,0.6164336326,0.810528227,0,0.25,12608,True,22,0.2229035893,0.05751735219,-0.2434314648,0.2229035893,0.25,0.3125,0.25,0.25,0,0.7250528831,0.7680681942,18
0.9302325581,1,0.8695652174,1,1,1,0.1875,3,0.0171639974,9,1,0.1052236466,0.4186046512,1,0.2647058824,1,1,1,0.09607078499,0.0338485073,-0.1100076487,0.09607078499,cigma,0.8683963387,0.8535675938,0.756054464,0.8683963387,0.7942984104,0.8362467693,0.6853873462,0.7942984104,0.7942984104,0.8362467693,0.6853873462,0.7942984104,0,0.25,12608,True,22,0.1160455474,0.01835896054,-0.1426327398,0.1160455474,0.25,0.3125,0.25,0.25,0,0.7496170391,0.8022908038,15
0.6909090909,0.59375,0.8260869565,0.7755102041,1,0.6333333333,0.125,2,0.01861303048,8,0.875,0.1158172657,0.3333333333,0.875,0.2058823529,0,0,0,0.1039338581,-0.05860984989,-0.09661547641,0.1039338581,source_union,0.8071495134,0.7445162508,0.7133677634,0.8071495134,0.7489119098,0.6370625586,0.5536132649,0.7489119098,0.7489119098,0.6370625586,0.5536132649,0.7489119098,0,0.25,12609,True,23,0.1154185717,-0.06105192697,-0.1200185872,0.1154185717,0.3125,0.25,0.25,0.3125,0.125,0.7034211053,0.7410864769,23
0.7916666667,0.76,0.8260869565,0.9189189189,1,0.85,0.125,2,0.01700488151,8,0.875,0.1047101768,0.3333333333,0.875,0.2058823529,0.72,1,0.5625,0.07527716158,0.006512205543,-0.05166884986,0.07527716158,exact_direct,0.8108699241,0.6654017234,0.6937936945,0.8108699241,0.7651417265,0.6242708836,0.5677441827,0.7651417265,0.7651417265,0.6242708836,0.5677441827,0.7651417265,0,0.25,12609,True,23,0.08698227683,-0.008140256929,-0.04786338111,0.08698227683,0.3125,0.25,0.25,0.3125,0.125,0.6887915766,0.7331273601,20
0.9047619048,1,0.8260869565,1,1,1,0.125,2,0.01741581911,8,0.875,0.1068042932,0.3414634146,1,0.2058823529,1,1,1,0.05278615073,0.2144915498,0,0.05278615073,cigma,0.8516579859,0.8721768174,0.8075163487,0.8516579859,0.758857745,0.7866848715,0.7104016925,0.758857745,0.758857745,0.7866848715,0.7104016925,0.758857745,0,0.25,12609,True,23,0.06711344875,0.2479949076,0.01148033747,0.06711344875,0.3125,0.3125,0.3125,0.3125,0,0.7442991196,0.8106043469,14
0.6333333333,0.5135135135,0.8260869565,0.6909090909,1,0.5277777778,0.1875,3,0.02337751375,17,0.9411764706,0.1268022427,0.6274509804,0.9411764706,0.4705882353,0,0,0,0.4067169189,0.2891428432,0.1318230365,0.4067169189,source_union,0.891072401,0.8318943907,0.8091045695,0.891072401,0.9562649742,0.8687949225,0.7718828175,0.9562649742,0.9562649742,0.8687949225,0.7718828175,0.9562649742,0,0.25,12610,True,24,0.4953306558,0.3610847217,0.1691968777,0.4953306558,0.3125,0.25,0.3125,0.3125,0.05882352941,0.5961020777,0.6512581879,24
0.8085106383,0.7916666667,0.8260869565,0.9333333333,1,0.875,0.1875,3,0.01673375588,17,0.9411764706,0.101186725,0.6274509804,0.9411764706,0.4705882353,0.8510638298,1,0.7407407407,0.3580992847,0.3484541957,0.1876942468,0.3580992847,exact_direct,0.884496958,0.8821431095,0.8099056248,0.884496958,0.9562649742,0.9562649742,0.7842076595,0.9562649742,0.9562649742,0.9562649742,0.7842076595,0.9562649742,0,0.25,12610,True,24,0.4471465983,0.4477450549,0.2293733258,0.4471465983,0.25,0.3125,0.3125,0.25,0.05882352941,0.5381467294,0.5622322405,16
0.9047619048,1,0.8260869565,1,1,1,0.1875,3,0.02006355435,19,0.9473684211,0.1143093495,0.6923076923,1,0.5294117647,1,1,1,0.400302801,0.3346068178,0.2462406605,0.400302801,cigma,0.9080400213,0.8992639348,0.8847776524,0.9080400213,0.9255244117,0.8947838492,0.8849362193,0.9255244117,0.9255244117,0.8947838492,0.8849362193,0.9255244117,0,0.25,12610,True,24,0.4780383743,0.4106334283,0.3013588587,0.4780383743,0.25,0.3125,0.3125,0.25,0,0.4979366958,0.5234594616,14
0.7368421053,0.6176470588,0.9130434783,0.7777777778,1,0.6363636364,0,0,0.02561063497,19,0.9473684211,0.1397109377,0.641509434,0.8947368421,0.5,0,0,0,0.4563166476,0.1298699947,-0.1875899923,0.4563166476,source_union,0.8959403047,0.8198255912,0.6917860431,0.8959403047,0.9562649742,0.8201054725,0.5536132649,0.9562649742,0.9562649742,0.8201054725,0.5536132649,0.9562649742,0,0.25,12611,True,25,0.5309988838,0.1570691512,-0.220565191,0.5309988838,0.3125,0.25,0.25,0.3125,0.1052631579,0.6078206043,0.681755226,24
0.9130434783,0.9130434783,0.9130434783,0.9793814433,1,0.9595959596,0,0,0.02062012054,18,0.9444444444,0.1216218732,0.6538461538,0.9444444444,0.5,0.9444444444,1,0.8947368421,0.4490384035,0.2308799905,-0.1222958288,0.4490384035,exact_direct,0.9385981413,0.8518935793,0.696995418,0.9385981413,0.9562649742,0.9075755242,0.5677441827,0.9562649742,0.9562649742,0.9075755242,0.5677441827,0.9562649742,0,0.25,12611,True,25,0.5430682017,0.2955191628,-0.1546142241,0.5430682017,0.25,0.3125,0.25,0.25,0.05555555556,0.544671801,0.589859386,17
0.9545454545,1,0.9130434783,1,1,1,0,0,0.02538976799,20,0.95,0.1372489636,0.7169811321,1,0.5588235294,1,1,1,0.4279516786,0.2163663662,-0.04147271682,0.4279516786,cigma,0.9204317432,0.8781234407,0.7727790519,0.9204317432,0.8898600342,0.9026211001,0.7104016925,0.8898600342,0.8898600342,0.9026211001,0.7104016925,0.8898600342,0,0.25,12611,True,25,0.4846450777,0.2780985318,-0.04223546157,0.4846450777,0.25,0.25,0.3125,0.25,0,0.573326135,0.6413436849,17
0.6779661017,0.5555555556,0.8695652174,0.7272727273,1,0.5714285714,0.1875,3,0.01613559462,13,1,0.1078384615,0.5106382979,0.9230769231,0.3529411765,0,0,0,0.3097981257,0.02929400811,-0.2395080293,0.3097981257,source_union,0.9237163007,0.8376617629,0.6686625849,0.9237163007,0.8997382733,0.8510488233,0.5973482907,0.8997382733,0.8997382733,0.8510488233,0.5973482907,0.8997382733,0,0.25,12612,True,26,0.3865400105,-0.002875867609,-0.2935188967,0.3865400105,0.3125,0.3125,0.25,0.3125,0.07692307692,0.6638230842,0.7426991188,25
0.8510638298,0.8333333333,0.8695652174,0.95,1,0.9047619048,0.1875,3,0.01243665476,12,1,0.08696797355,0.5217391304,1,0.3529411765,0.9,1,0.8181818182,0.369057945,0.02929400811,-0.218385499,0.369057945,exact_direct,0.9346841238,0.8149456813,0.5971946419,0.9346841238,0.9513105501,0.8510488233,0.4892493131,0.9513105501,0.9513105501,0.8510488233,0.4892493131,0.9513105501,0,0.25,12612,True,26,0.4479837301,-0.004793112682,-0.2611268758,0.4479837301,0.3125,0.3125,0.25,0.3125,0,0.6020278564,0.663454539,17
0.9302325581,1,0.8695652174,1,1,1,0.1875,3,0.01184619602,13,1,0.08569966632,0.5531914894,1,0.3823529412,1,1,1,0.4942526826,0.2369395511,-0.2017234118,0.4942526826,cigma,0.9694690049,0.869039477,0.7418087143,0.9694690049,1,0.9562649742,0.6745039176,1,1,0.9562649742,0.6745039176,1,0,0.25,12612,True,26,0.5718172901,0.275384408,-0.2655136648,0.5718172901,0.3125,0.3125,0.25,0.3125,0,0.5448777255,0.5999753494,15
0.6666666667,0.5405405405,0.8695652174,0.7142857143,1,0.5555555556,0.125,2,0.02064006,14,1,0.1228285714,0.5833333333,1,0.4117647059,0,0,0,0.4951970783,0.2489990689,-0.1164722661,0.4951970783,source_union,0.9610101501,0.8806270388,0.6803255735,0.9610101501,0.9513105501,0.9075755242,0.6164336326,0.9513105501,0.9513105501,0.9075755242,0.6164336326,0.9513105501,0,0.25,12613,True,27,0.5728047856,0.2851902046,-0.1406067793,0.5728047856,0.3125,0.3125,0.25,0.3125,0,0.6482188938,0.7109448853,25
0.8333333333,0.8,0.8695652174,0.9280397022,1,0.8657407407,0.125,2,0.01631531365,14,1,0.1011700212,0.5833333333,1,0.4117647059,0.7777777778,1,0.6363636364,0.2799951913,0.263646073,-0.05806255255,0.2799951913,exact_direct,0.8819018389,0.9098934013,0.6490148488,0.8819018389,0.8362467693,0.8799817951,0.497086564,0.8362467693,0.8362467693,0.8799817951,0.497086564,0.8362467693,0,0.25,12613,True,27,0.3379144441,0.3417489342,-0.0764870089,0.3379144441,0.25,0.3125,0.25,0.25,0,0.6052267483,0.6661126658,18
0.9302325581,1,0.8695652174,1,1,1,0.125,2,0.02040362379,16,1,0.1145899979,0.64,1,0.4705882353,1,1,1,0.1278042969,0.1184697756,-0.008433490104,0.1278042969,cigma,0.8127966816,0.8579036785,0.810388571,0.8127966816,0.7153561166,0.7649180144,0.7305943946,0.7153561166,0.7153561166,0.7649180144,0.7305943946,0.7153561166,0,0.25,12613,True,27,0.137692204,0.1405607916,-0.003435148533,0.137692204,0.25,0.25,0.3125,0.25,0,0.5615996401,0.6430763107,12
0.6071428571,0.5151515152,0.7391304348,0.7083333333,1,0.5483870968,0.25,4,0.02996142454,12,0.9166666667,0.1524839847,0.4347826087,0.8333333333,0.2941176471,0,0,0,0.2433932991,-0.1237319053,-0.1367563164,0.2433932991,source_union,0.8632890044,0.6680061606,0.6691264932,0.8632890044,0.9513105501,0.6666666667,0.5973482907,0.9513105501,0.9513105501,0.6666666667,0.5973482907,0.9513105501,0,0.25,12614,True,28,0.2777831989,-0.1571069587,-0.166875267,0.2777831989,0.3125,0.25,0.25,0.3125,0.1666666667,0.6263548539,0.6755190595,25
0.7555555556,0.7727272727,0.7391304348,0.9340974212,1,0.876344086,0.25,4,0.02368053469,11,0.9090909091,0.1311627188,0.4444444444,0.9090909091,0.2941176471,0.7878787879,1,0.65,0.1685193285,-0.05283665493,-0.09768308315,0.1685193285,exact_direct,0.8412059338,0.7270090437,0.6506229751,0.8412059338,0.9006992156,0.6922500167,0.5677441827,0.9006992156,0.9006992156,0.6922500167,0.5677441827,0.9006992156,0,0.25,12614,True,28,0.2036896194,-0.0749134797,-0.1221038539,0.2036896194,0.25,0.25,0.25,0.25,0.09090909091,0.6271530883,0.6646557781,18
0.85,1,0.7391304348,1,1,1,0.25,4,0.02576380848,12,0.9166666667,0.1410273348,0.4888888889,1,0.3235294118,1,1,1,0.1324532357,0.1048044927,-0.07721695794,0.1324532357,cigma,0.8589657378,0.8604835501,0.7715616671,0.8589657378,0.8347900513,0.8432115724,0.7104016925,0.8347900513,0.8347900513,0.8432115724,0.7104016925,0.8347900513,0,0.25,12614,True,28,0.1549704448,0.1331280154,-0.09919796302,0.1549704448,0.25,0.25,0.3125,0.25,0,0.6281273106,0.669546377,13
0.6071428571,0.5151515152,0.7391304348,0.693877551,1,0.53125,0.25,4,0.01683897923,13,1,0.1138384615,0.5531914894,1,0.3823529412,0,0,0,0.256081023,0.03012717918,0.1041187205,0.256081023,source_union,0.8855062267,0.7644333132,0.8678694521,0.8855062267,0.8432115724,0.7070520708,0.8947838492,0.8432115724,0.8432115724,0.7070520708,0.8947838492,0.8432115724,0,0.25,12615,True,29,0.3012304392,0.03150569602,0.1281219247,0.3012304392,0.3125,0.25,0.3125,0.3125,0,0.649478133,0.7254968174,20
0.7906976744,0.85,0.7391304348,0.9565217391,1,0.9166666667,0.25,4,0.01293693066,13,1,0.09341026626,0.5531914894,1,0.3823529412,0.9166666667,1,0.8461538462,0.09009323844,0.1807630751,0.1939704459,0.09009323844,exact_direct,0.8164079904,0.8350535606,0.8898395382,0.8164079904,0.7231933675,0.7974049493,0.8824590072,0.7231933675,0.7231933675,0.7974049493,0.8824590072,0.7231933675,0,0.25,12615,True,29,0.1094839911,0.2205398721,0.2496121487,0.1094839911,0.25,0.25,0.3125,0.25,0,0.6004912941,0.6503976395,13
0.85,1,0.7391304348,1,1,1,0.25,4,0.01873304633,15,1,0.1112948487,0.612244898,1,0.4411764706,1,1,1,-0.05259314771,0.1572067391,0.1218312872,-0.05259314771,cigma,0.7855819263,0.8712714888,0.8584585763,0.7855819263,0.7128789046,0.8947838492,0.8541956568,0.7128789046,0.7128789046,0.8947838492,0.8541956568,0.7128789046,0,0.25,12615,True,29,-0.05962373622,0.1842863794,0.1496894778,-0.05962373622,0.3125,0.3125,0.3125,0.3125,0,0.5236187942,0.5930155313,11
0.6428571429,0.5454545455,0.7826086957,0.7346938776,1,0.5806451613,0.25,4,0.009377565882,17,1,0.08452941176,0.6274509804,0.9411764706,0.4705882353,0,0,0,0.3407504775,-0.1288206352,-0.1288206352,0.3407504775,source_union,0.924494246,0.7109776138,0.6558845945,0.924494246,0.8997382733,0.7797200684,0.5854902818,0.8997382733,0.8997382733,0.7797200684,0.5854902818,0.8997382733,0,0.25,12616,True,30,0.4250818173,-0.214898146,-0.1629982164,0.4250818173,0.3125,0.3125,0.1875,0.3125,0.05882352941,0.6521136594,0.7196464956,24
0.8,0.8181818182,0.7826086957,0.9608938547,1,0.9247311828,0.25,4,0.005600414238,16,1,0.06178812985,0.64,1,0.4705882353,0.9032258065,1,0.8235294118,0.3302290933,0.01288206352,-0.0777159042,0.3302290933,exact_direct,0.9212530317,0.7420076623,0.6308800586,0.9212530317,0.8510488233,0.7718828175,0.5895110398,0.8510488233,0.8510488233,0.7718828175,0.5895110398,0.8510488233,0,0.25,12616,True,30,0.4172592063,0.0113531096,-0.08886488322,0.4172592063,0.3125,0.3125,0.25,0.3125,0,0.4512783712,0.5093871746,14
